filename,Species Name English,low_freq,high_freq,start,end,year,month,day,part_of_day,hour,season,spectrogram
2460228.699336_Tautenburg___6805-10731kHz___10-11.2s___st,"Song Thrush',",6805,10731,10,11.2,2023,10,11,Night,04,Autumn,"[[-16.741966  -18.825588  -12.77087   ...   0.          0.
    0.       ]
 [-13.523325   -8.966468   -9.829612  ...   0.          0.
    0.       ]
 [-11.405495   -6.8029327 -11.582635  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460228.703584_Tautenburg___6584-10893kHz___10-14.7s___st,"Song Thrush',",6584,10893,10,14.7,2023,10,11,Night,04,Autumn,"[[-42.203648 -27.912601 -34.016785 ... -57.429996 -41.001095 -67.25654 ]
 [-38.90675  -28.739262 -26.23947  ... -37.72591  -33.98664  -33.417236]
 [-42.379623 -31.72196  -26.986187 ... -43.396496 -30.024052 -28.761463]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -74.48552 ]
 [-80.       -80.       -80.       ... -80.       -80.       -74.48695 ]
 [-80.       -80.       -80.       ... -80.       -80.       -74.48825 ]]"
2460228.704101_Tautenburg___6363-11658kHz___10-13.6s___st,"Song Thrush',",6363,11658,10,13.6,2023,10,11,Night,04,Autumn,"[[-19.156996 -15.416111 -13.04642  ...   0.         0.         0.      ]
 [-14.912001 -10.012107  -9.484144 ...   0.         0.         0.      ]
 [-12.269322  -8.585265 -15.123341 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460229.197755_Tautenburg___6363-10068kHz___10-11.1s___st,"Song Thrush',",6363,10068,10,11.1,2023,10,11,Afternoon,16,Autumn,"[[-37.43461  -38.33969  -33.736015 ... -21.561361 -33.052254 -36.875732]
 [-36.688766 -41.07217  -28.303389 ... -22.935068 -28.57897  -37.78644 ]
 [-35.283474 -34.969448 -24.4976   ... -25.795267 -31.858189 -39.35402 ]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]"
2460229.201900_Tautenburg___6725-11295kHz___10-12.2s___st,"Song Thrush',",6725,11295,10,12.2,2023,10,11,Afternoon,16,Autumn,"[[-21.769276 -24.818697 -29.045452 ...   0.         0.         0.      ]
 [-16.817923 -20.801006 -16.296988 ...   0.         0.         0.      ]
 [-12.488489 -11.411226 -12.395025 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460229.459890_Tautenburg___6222-11094kHz___10-11.2s___st,"Song Thrush',",6222,11094,10,11.2,2023,10,11,Night,23,Autumn,"[[-17.322481 -27.91823  -40.87961  ...   0.         0.         0.      ]
 [-15.228394 -18.522278 -26.36375  ...   0.         0.         0.      ]
 [-13.289606 -13.743723 -19.467339 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460229.478309_Tautenburg___6604-10188kHz___10-11.4s___st,"Song Thrush',",6604,10188,10,11.4,2023,10,11,Night,23,Autumn,"[[-26.86713  -21.147305 -17.570717 ...   0.         0.         0.      ]
 [-22.394701 -18.778255 -17.407322 ...   0.         0.         0.      ]
 [-17.89768  -24.154913 -12.908537 ...   0.         0.         0.      ]
 ...
 [-79.142494 -80.       -80.       ...   0.         0.         0.      ]
 [-79.17011  -80.       -80.       ...   0.         0.         0.      ]
 [-79.173874 -80.       -80.       ...   0.         0.         0.      ]]"
2460229.686322_Tautenburg___5758-9926kHz___10-11.7s___st,"Song Thrush',",5758,9926,10,11.7,2023,10,12,Night,04,Autumn,"[[-12.899943 -10.789965 -21.827171 ...   0.         0.         0.      ]
 [-13.040025  -9.452616 -14.510656 ...   0.         0.         0.      ]
 [-13.684689 -10.805188 -12.123529 ...   0.         0.         0.      ]
 ...
 [-74.73255  -80.       -80.       ...   0.         0.         0.      ]
 [-74.74554  -80.       -80.       ...   0.         0.         0.      ]
 [-74.74865  -80.       -80.       ...   0.         0.         0.      ]]"
2460229.693305_Tautenburg___6322-10208kHz___10-11.5s___st,"Song Thrush',",6322,10208,10,11.5,2023,10,12,Night,04,Autumn,"[[-33.588028 -38.69552  -33.64198  ...   0.         0.         0.      ]
 [-29.185665 -25.376532 -25.590689 ...   0.         0.         0.      ]
 [-22.52345  -23.719915 -23.543898 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460229.700655_Tautenburg___6121-10389kHz___10-11.5s___st,"Song Thrush',",6121,10389,10,11.5,2023,10,12,Night,04,Autumn,"[[-12.092454 -14.933089 -24.115812 ... -32.69233  -15.88817  -23.307438]
 [-12.119976 -10.865225 -15.686182 ... -20.011118 -14.289624 -17.411892]
 [-12.85715  -10.539568 -21.250893 ... -24.501799 -16.09304  -13.804382]
 ...
 [-80.       -80.       -80.       ... -80.       -69.18757  -61.014046]
 [-80.       -80.       -80.       ... -80.       -69.1891   -61.01574 ]
 [-80.       -80.       -80.       ... -80.       -69.190125 -61.016563]]"
2460229.706065_Tautenburg___6766-10571kHz___10-11.3s___st,"Song Thrush',",6766,10571,10,11.3,2023,10,12,Night,04,Autumn,"[[-32.791615 -19.362675 -29.98301  ...   0.         0.         0.      ]
 [-21.964457 -14.706082 -14.010876 ...   0.         0.         0.      ]
 [-22.9205   -10.962229 -11.612482 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460229.706198_Tautenburg___6746-10551kHz___10-11.6s___st,"Song Thrush',",6746,10551,10,11.6,2023,10,12,Night,04,Autumn,"[[-14.127993  -15.650857  -13.212839  ...   0.          0.
    0.       ]
 [-10.967225  -14.568165   -6.5226707 ...   0.          0.
    0.       ]
 [-10.024813   -5.1394043  -3.3498955 ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460229.708472_Tautenburg___6504-11417kHz___10-11.4s___st,"Song Thrush',",6504,11417,10,11.4,2023,10,12,Night,04,Autumn,"[[-24.889101 -20.274292 -29.092407 ...   0.         0.         0.      ]
 [-41.161232 -17.62658  -18.387562 ...   0.         0.         0.      ]
 [-17.17097  -12.07301  -12.929607 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460229.708691_Tautenburg___5739-10934kHz___10-11.6s___st,"Song Thrush',",5739,10934,10,11.6,2023,10,12,Morning,05,Autumn,"[[-13.358421 -16.238096 -28.396988 ...   0.         0.         0.      ]
 [-12.79724  -13.856775 -22.413527 ...   0.         0.         0.      ]
 [-12.887573 -11.657618 -18.632645 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460230.190355_Tautenburg___6926-10812kHz___10-11.4s___st,"Song Thrush',",6926,10812,10,11.4,2023,10,12,Afternoon,16,Autumn,"[[ -6.094824   -3.5261726 -13.290424  ...   0.          0.
    0.       ]
 [ -6.802372   -7.397703   -8.855461  ...   0.          0.
    0.       ]
 [ -7.7408314 -11.450882   -7.6661167 ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460230.195039_Tautenburg___6222-10490kHz___10-14.7s___st,"Song Thrush',",6222,10490,10,14.7,2023,10,12,Afternoon,16,Autumn,"[[-43.934216 -24.359556 -54.768185 ...   0.         0.         0.      ]
 [-28.603348 -24.452948 -20.609104 ...   0.         0.         0.      ]
 [-21.54484  -29.19593  -23.016079 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460230.482799_Tautenburg___6443-10732kHz___10-11.4s___st,"Song Thrush',",6443,10732,10,11.4,2023,10,12,Night,23,Autumn,"[[-14.280279  -26.692345  -25.266615  ...   0.          0.
    0.       ]
 [-12.849792  -12.6991625 -12.372993  ...   0.          0.
    0.       ]
 [-11.74591    -9.436824  -12.597711  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460230.493508_Tautenburg___5840-10551kHz___10-11.5s___st,"Song Thrush',",5840,10551,10,11.5,2023,10,12,Night,23,Autumn,"[[-20.208153 -18.711262 -32.838356 ...   0.         0.         0.      ]
 [-23.427242 -19.694582 -21.808271 ...   0.         0.         0.      ]
 [-26.465609 -23.080091 -15.967828 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460230.518737_Tautenburg___5719-10934kHz___10-13.1s___st,"Song Thrush',",5719,10934,10,13.1,2023,10,13,Night,00,Autumn,"[[ -8.876558   -6.5898056 -38.6205    ...   0.          0.
    0.       ]
 [ -8.767899   -4.3029366  -8.200815  ...   0.          0.
    0.       ]
 [ -9.377045   -6.969327   -5.001997  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460230.518777_Tautenburg___5537-10309kHz___10-11.4s___st,"Song Thrush',",5537,10309,10,11.4,2023,10,13,Night,00,Autumn,"[[-21.203121 -19.149384 -24.8158   ... -28.538527 -28.517494 -33.174397]
 [-22.611279 -18.601562 -36.754196 ... -22.374949 -20.279884 -24.035427]
 [-25.536291 -19.193634 -17.774546 ... -21.701859 -17.508684 -18.434258]
 ...
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]
 [-80.       -80.       -80.       ... -80.       -80.       -80.      ]]"
2460230.518839_Tautenburg___5517-10067kHz___10-13.3s___st,"Song Thrush',",5517,10067,10,13.3,2023,10,13,Night,00,Autumn,"[[-29.613167  -24.262897  -27.038597  ... -30.11388   -25.076332
  -28.892715 ]
 [-25.930193  -17.730541  -17.24611   ... -36.04835   -23.36642
  -25.116348 ]
 [-26.470928  -15.9417305 -10.761679  ... -24.30176   -18.151028
  -20.865746 ]
 ...
 [-80.        -80.        -80.        ... -80.        -80.
  -80.       ]
 [-80.        -80.        -80.        ... -80.        -80.
  -80.       ]
 [-80.        -80.        -80.        ... -80.        -80.
  -80.       ]]"
2460230.520332_Tautenburg___5758-10188kHz___10-10.8s___st,"Song Thrush',",5758,10188,10,10.8,2023,10,13,Night,00,Autumn,"[[-13.810416 -22.630074 -22.88594  ...   0.         0.         0.      ]
 [-12.235151 -14.498393 -19.96939  ...   0.         0.         0.      ]
 [-11.123299 -10.038449  -8.753288 ...   0.         0.         0.      ]
 ...
 [-77.9369   -80.       -80.       ...   0.         0.         0.      ]
 [-77.94274  -80.       -80.       ...   0.         0.         0.      ]
 [-77.94279  -80.       -80.       ...   0.         0.         0.      ]]"
2460230.616856_Tautenburg___6283-10974kHz___10-11.4s___st,"Song Thrush',",6283,10974,10,11.4,2023,10,13,Night,02,Autumn,"[[-35.334564 -27.853495 -30.74833  ...   0.         0.         0.      ]
 [-19.611652 -17.564646 -19.642345 ...   0.         0.         0.      ]
 [-15.547525 -13.215883 -13.998165 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460230.630022_Tautenburg___6302-10128kHz___10-11s___st,"Song Thrush',",6302,10128,10,11.0,2023,10,13,Night,03,Autumn,"[[-22.859371  -13.416409  -12.25569   ...   0.          0.
    0.       ]
 [-19.738173  -13.922676   -8.392979  ...   0.          0.
    0.       ]
 [-11.683542   -7.8587446  -8.806734  ...   0.          0.
    0.       ]
 ...
 [-75.06786   -80.        -80.        ...   0.          0.
    0.       ]
 [-75.07907   -80.        -80.        ...   0.          0.
    0.       ]
 [-75.07886   -80.        -80.        ...   0.          0.
    0.       ]]"
2460230.667172_Tautenburg___6061-10954kHz___10-11.4s___st,"Song Thrush',",6061,10954,10,11.4,2023,10,13,Night,04,Autumn,"[[-26.963343  -17.150206  -10.651973  ...   0.          0.
    0.       ]
 [-15.432908   -8.779504   -4.9453373 ...   0.          0.
    0.       ]
 [-13.364837   -6.3545876  -5.26418   ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460230.671172_Tautenburg___6242-9765kHz___10-11.1s___st,"Song Thrush',",6242,9765,10,11.1,2023,10,13,Night,04,Autumn,"[[-15.773178  -18.896044  -19.165285  ...   0.          0.
    0.       ]
 [-14.0191765  -9.500846  -10.486519  ...   0.          0.
    0.       ]
 [-13.180255   -8.439304   -8.033485  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460230.688318_Tautenburg___6221-11255kHz___10-11.7s___st,"Song Thrush',",6221,11255,10,11.7,2023,10,13,Night,04,Autumn,"[[-20.724209 -11.681653 -13.015323 ...   0.         0.         0.      ]
 [-18.112492 -11.872156 -19.252266 ...   0.         0.         0.      ]
 [-17.790953 -10.69306  -15.477098 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460230.697849_Tautenburg___6625-11236kHz___10-11.4s___st,"Song Thrush',",6625,11236,10,11.4,2023,10,13,Night,04,Autumn,"[[ -9.309037  -23.072514  -22.635668  ...   0.          0.
    0.       ]
 [ -7.9305477  -6.105831   -8.786504  ...   0.          0.
    0.       ]
 [ -7.8870277  -2.767437   -1.5605431 ...   0.          0.
    0.       ]
 ...
 [-75.3709    -80.        -80.        ...   0.          0.
    0.       ]
 [-75.3785    -80.        -80.        ...   0.          0.
    0.       ]
 [-75.38097   -80.        -80.        ...   0.          0.
    0.       ]]"
2460231.370444_Tautenburg___6483-10309kHz___10-11.4s___st,"Song Thrush',",6483,10309,10,11.4,2023,10,13,Evening,20,Autumn,"[[-16.37516   -33.948532  -17.402042  ...   0.          0.
    0.       ]
 [-13.134346  -12.7176285 -21.192726  ...   0.          0.
    0.       ]
 [-10.686586   -6.5879936 -11.038563  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460231.709513_Tautenburg___6665-10309kHz___10-11.7s___st,"Song Thrush',",6665,10309,10,11.7,2023,10,14,Morning,05,Autumn,"[[-23.45842   -28.766586  -27.194754  ...   0.          0.
    0.       ]
 [-22.397991  -25.328506  -16.289366  ...   0.          0.
    0.       ]
 [-15.14264   -11.460865   -7.6311455 ...   0.          0.
    0.       ]
 ...
 [-79.14263   -80.        -80.        ...   0.          0.
    0.       ]
 [-79.23961   -80.        -80.        ...   0.          0.
    0.       ]
 [-79.27447   -80.        -80.        ...   0.          0.
    0.       ]]"
