filename,species_code
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460033.624825_Tautenburg___1269-3886kHz___10-19.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460392.402295_Tautenburg___1796-3692kHz___10-16.4s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.482381_Tautenburg___946-3402kHz___10-18.9s___t.,t.
2460042.441333_Tautenburg___1329-4893kHz___10-26.5s___t.,t.
2460022.498187_Tautenburg___866-3806kHz___10-14.9s___t.,t.
2460025.425882_Tautenburg___1490-3967kHz___10-22.3s___t.,t.
2460204.446201_Tautenburg___302-6383kHz___10-222.5s___to,to
2460175.313397_Tautenburg___404-6219kHz___10-23.9s___to,to
2460364.504245_Tautenburg___323-5316kHz___10-92.6s___to,to
2460226.523146_Tautenburg___927-5860kHz___10-21.7s___to,to
2460227.223004_Tautenburg___584-9040kHz___10-69.7s___to,to
2460230.456935_Tautenburg___181-5235kHz___10-111.7s___to,to
2460175.313397_Tautenburg___404-6219kHz___10-23.9s___to,to
2460194.555355_Tautenburg___322-10772kHz___10-17.1s___to,to
2460215.571374_Tautenburg___262-4772kHz___10-207.1s___to,to
2460250.389452_Tautenburg___725-7067kHz___10-85.4s___to,to
2460194.354938_Tautenburg___323-6766kHz___10-75.3s___to,to
2460224.694739_Tautenburg___343-5538kHz___10-270s___to,to
2460222.565793_Tautenburg___20-9705kHz___10-48.9s___to,to
2460200.619989_Tautenburg___303-9202kHz___10-17.9s___to,to
2460256.449259_Tautenburg___745-8879kHz___10-61.6s___to,to
2460190.575016_Tautenburg___1027-3222kHz___10-66.7s___to,to
2460404.569335_Tautenburg___1974-4813kHz___10-19.5s___to,to
2460193.277537_Tautenburg___282-4490kHz___10-69.6s___to,to
2460201.623515_Tautenburg___625-9444kHz___10-18.4s___to,to
2460204.446201_Tautenburg___302-6383kHz___10-222.5s___to,to
2460201.324168_Tautenburg___423-2416kHz___10-20.4s___to,to
2460219.444099_Tautenburg___342-5376kHz___10-45.7s___to,to
2460183.422438_Tautenburg___483-9503kHz___10-48.2s___to,to
2460202.502675_Tautenburg___463-8195kHz___10-44.9s___to,to
2460256.449259_Tautenburg___745-8879kHz___10-61.6s___to,to
2460197.266616_Tautenburg___523-7651kHz___10-15.8s___to,to
2460214.675353_Tautenburg___544-8135kHz___10-32.4s___to,to
2460244.414971_Tautenburg___342-8718kHz___10-131.3s___to,to
2460226.587370_Tautenburg___504-8739kHz___10-92.5s___to,to
2460215.565174_Tautenburg___383-2860kHz___10-316s___to,to
2460223.259483_Tautenburg___444-5417kHz___10-22.5s___to,to
2460201.481662_Tautenburg___383-2920kHz___10-19.6s___to,to
2460190.575016_Tautenburg___1027-3222kHz___10-66.7s___to,to
2460400.654990_Tautenburg___474-2644kHz___10-17.6s___to,to
2460180.355778_Tautenburg___443-6846kHz___10-21s___to,to
2460200.631736_Tautenburg___503-2013kHz___10-13.8s___to,to
2460218.337820_Tautenburg___604-4752kHz___10-166.5s___to,to
2460197.657947_Tautenburg___262-9302kHz___10-66.3s___to,to
2460244.201102_Tautenburg___262-4631kHz___10-457.7s___to,to
2460239.246711_Tautenburg___524-9141kHz___10-30.9s___to,to
2460249.687984_Tautenburg___342-4892kHz___10-148.4s___to,to
2460215.565174_Tautenburg___383-2860kHz___10-316s___to,to
2460400.654990_Tautenburg___474-2644kHz___10-17.6s___to,to
2460259.353286_Tautenburg___423-10047kHz___10-107.1s___to,to
2460226.548246_Tautenburg___866-7913kHz___10-19.6s___to,to
2460188.561915_Tautenburg___423-8316kHz___10-284.6s___to,to
2460239.282101_Tautenburg___423-7873kHz___10-328s___to,to
2460193.277537_Tautenburg___282-4490kHz___10-69.6s___to,to
2460216.556284_Tautenburg___483-6845kHz___10-23.8s___to,to
2460237.470221_Tautenburg___443-9483kHz___10-165.2s___to,to
2460215.571374_Tautenburg___262-4772kHz___10-207.1s___to,to
2460269.600026_Tautenburg___443-11074kHz___10-19.2s___to,to
2460222.565793_Tautenburg___20-9705kHz___10-48.9s___to,to
2460201.572842_Tautenburg___624-9564kHz___10-18.2s___to,to
2460201.324168_Tautenburg___423-2416kHz___10-20.4s___to,to
2460213.329069_Tautenburg___644-8154kHz___10-68.7s___to,to
2460212.590330_Tautenburg___423-7812kHz___10-175s___to,to
2460179.388796_Tautenburg___608-5597kHz___10-17.8s___to,to
2460399.422419_Tautenburg___1247-6237kHz___10-13.9s___to,to
2460233.434295_Tautenburg___624-9684kHz___10-21s___to,to
2460190.265248_Tautenburg___483-2255kHz___10-18.5s___to,to
2460233.528512_Tautenburg___403-3363kHz___10-105.8s___to,to
2460244.201102_Tautenburg___262-4631kHz___10-457.7s___to,to
2460177.318427_Tautenburg___332-7545kHz___10-73.3s___to,to
2460234.349306_Tautenburg___222-6343kHz___10-53s___to,to
2460233.528512_Tautenburg___403-3363kHz___10-105.8s___to,to
2460259.411285_Tautenburg___664-8758kHz___10-37s___to,to
2460222.243916_Tautenburg___262-3564kHz___10-21.6s___to,to
2460226.548246_Tautenburg___866-7913kHz___10-19.6s___to,to
2460190.603130_Tautenburg___483-8235kHz___10-46.6s___to,to
2460182.318858_Tautenburg___368-6947kHz___10-20.8s___to,to
2460172.569186_Tautenburg___322-4309kHz___10-102.7s___to,to
2460201.481662_Tautenburg___383-2920kHz___10-19.6s___to,to
2460400.447770_Tautenburg___549-2520kHz___10-13.4s___to,to
2460266.357340_Tautenburg___201-9543kHz___10-17.8s___to,to
2460269.523544_Tautenburg___464-9041kHz___10-131.8s___to,to
2460400.447770_Tautenburg___549-2520kHz___10-13.4s___to,to
2460426.623785_Tautenburg___564-5497kHz___10-18.9s___to,to
2460227.535800_Tautenburg___201-6503kHz___10-307.3s___to,to
2460233.434295_Tautenburg___624-9684kHz___10-21s___to,to
2460194.354938_Tautenburg___323-6766kHz___10-75.3s___to,to
2460200.641132_Tautenburg___464-8397kHz___10-73.9s___to,to
2460222.243916_Tautenburg___262-3564kHz___10-21.6s___to,to
2460177.318427_Tautenburg___332-7545kHz___10-73.3s___to,to
2460190.265248_Tautenburg___483-2255kHz___10-18.5s___to,to
2460227.507981_Tautenburg___342-4228kHz___10-252.7s___to,to
2460211.402853_Tautenburg___665-9282kHz___10-54.1s___to,to
2460203.539266_Tautenburg___162-7269kHz___10-111.1s___to,to
2460539.314342_Tautenburg___1007-5618kHz___10-156.3s___to,to
2460198.315361_Tautenburg___342-6966kHz___10-25.7s___to,to
2460213.507110_Tautenburg___523-7691kHz___10-127.6s___to,to
2460233.702772_Tautenburg___484-8175kHz___10-149.8s___to,to
2460249.687984_Tautenburg___342-4892kHz___10-148.4s___to,to
2460172.569186_Tautenburg___322-4309kHz___10-102.7s___to,to
2460180.355374_Tautenburg___403-6685kHz___10-22.8s___to,to
2460408.285644_Tautenburg___625-7632kHz___10-32.1s___to,to
2460194.287313_Tautenburg___222-6645kHz___10-66.1s___to,to
2460223.259483_Tautenburg___444-5417kHz___10-22.5s___to,to
2460208.644368_Tautenburg___503-5335kHz___10-45s___to,to
2460251.598545_Tautenburg___524-3846kHz___10-18.8s___to,to
2460215.571374_Tautenburg___262-4772kHz___10-207.1s___to,to
2460220.251709_Tautenburg___684-8416kHz___10-130.7s___to,to
2460200.619989_Tautenburg___303-9202kHz___10-17.9s___to,to
2460202.547688_Tautenburg___343-9222kHz___10-192.4s___to,to
2460399.530406_Tautenburg___574-2495kHz___10-25.4s___to,to
2460222.243916_Tautenburg___262-3564kHz___10-21.6s___to,to
2460201.324168_Tautenburg___423-2416kHz___10-20.4s___to,to
2460193.580814_Tautenburg___403-7470kHz___10-206.4s___to,to
2460269.523544_Tautenburg___464-9041kHz___10-131.8s___to,to
2460251.611324_Tautenburg___483-8517kHz___10-18.7s___to,to
2460269.523544_Tautenburg___464-9041kHz___10-131.8s___to,to
2460247.524364_Tautenburg___283-4994kHz___10-312.2s___to,to
2460198.315361_Tautenburg___342-6966kHz___10-25.7s___to,to
2460219.444099_Tautenburg___342-5376kHz___10-45.7s___to,to
2460182.318858_Tautenburg___368-6947kHz___10-20.8s___to,to
2460269.600026_Tautenburg___443-11074kHz___10-19.2s___to,to
2460239.282101_Tautenburg___423-7873kHz___10-328s___to,to
2460204.262218_Tautenburg___322-3262kHz___10-19.1s___to,to
2460399.530406_Tautenburg___574-2495kHz___10-25.4s___to,to
2460259.411285_Tautenburg___664-8758kHz___10-37s___to,to
2460180.355778_Tautenburg___443-6846kHz___10-21s___to,to
2460208.644368_Tautenburg___503-5335kHz___10-45s___to,to
2460260.592876_Tautenburg___665-7652kHz___10-18.7s___to,to
2460223.259483_Tautenburg___444-5417kHz___10-22.5s___to,to
2460212.538340_Tautenburg___363-6786kHz___10-100.3s___to,to
2460213.659342_Tautenburg___383-9524kHz___10-267.4s___to,to
2460180.348705_Tautenburg___464-2477kHz___10-76.9s___to,to
2460233.434295_Tautenburg___624-9684kHz___10-21s___to,to
2460219.444099_Tautenburg___342-5376kHz___10-45.7s___to,to
2460404.569335_Tautenburg___1974-4813kHz___10-19.5s___to,to
2460212.594634_Tautenburg___222-7571kHz___10-241.3s___to,to
2460222.336544_Tautenburg___543-6503kHz___10-16.4s___to,to
2460193.571605_Tautenburg___403-10088kHz___10-49.9s___to,to
2460180.355374_Tautenburg___403-6685kHz___10-22.8s___to,to
2460180.355374_Tautenburg___403-6685kHz___10-22.8s___to,to
2460186.424809_Tautenburg___886-5114kHz___10-13s___to,to
2460419.380338_Tautenburg___564-2718kHz___10-13.6s___to,to
2460204.262218_Tautenburg___322-3262kHz___10-19.1s___to,to
2460233.434295_Tautenburg___624-9684kHz___10-21s___to,to
2460186.424809_Tautenburg___886-5114kHz___10-13s___to,to
2460211.402853_Tautenburg___665-9282kHz___10-54.1s___to,to
2460175.313397_Tautenburg___404-6219kHz___10-23.9s___to,to
2460201.623515_Tautenburg___625-9444kHz___10-18.4s___to,to
2460186.288761_Tautenburg___443-8920kHz___10-206.6s___to,to
2460434.417920_Tautenburg___705-11034kHz___10-15.4s___to,to
2460399.422419_Tautenburg___1247-6237kHz___10-13.9s___to,to
2460211.402853_Tautenburg___665-9282kHz___10-54.1s___to,to
2460226.523146_Tautenburg___927-5860kHz___10-21.7s___to,to
2460260.685789_Tautenburg___584-8074kHz___10-15.8s___to,to
2460219.444099_Tautenburg___342-5376kHz___10-45.7s___to,to
2460183.422438_Tautenburg___483-9503kHz___10-48.2s___to,to
2460190.575016_Tautenburg___1027-3222kHz___10-66.7s___to,to
2460177.482357_Tautenburg___420-3651kHz___10-29.9s___to,to
2460175.313397_Tautenburg___404-6219kHz___10-23.9s___to,to
2460177.482357_Tautenburg___420-3651kHz___10-29.9s___to,to
2460179.388796_Tautenburg___608-5597kHz___10-17.8s___to,to
2460426.623785_Tautenburg___564-5497kHz___10-18.9s___to,to
2460222.336544_Tautenburg___543-6503kHz___10-16.4s___to,to
2460213.509526_Tautenburg___684-7550kHz___10-120.5s___to,to
2460200.641132_Tautenburg___464-8397kHz___10-73.9s___to,to
2460409.393701_Tautenburg___725-5940kHz___10-16s___to,to
2460197.266616_Tautenburg___523-7651kHz___10-15.8s___to,to
2460198.315361_Tautenburg___342-6966kHz___10-25.7s___to,to
2460202.547688_Tautenburg___343-9222kHz___10-192.4s___to,to
2460419.380338_Tautenburg___564-2718kHz___10-13.6s___to,to
2460230.456935_Tautenburg___181-5235kHz___10-111.7s___to,to
2460244.527588_Tautenburg___303-6464kHz___10-141s___to,to
2460220.353497_Tautenburg___523-5255kHz___10-128.2s___to,to
2460177.482357_Tautenburg___420-3651kHz___10-29.9s___to,to
2460190.655638_Tautenburg___4390-7309kHz___10-15.5s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2459843.676026_Tautenburg___4169-7692kHz___10-16.8s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2460190.665307_Tautenburg___4088-7491kHz___10-11.4s___tp,tp
2460541.642188_Tautenburg___3946-7208kHz___10-11.1s___tp,tp
2460541.642188_Tautenburg___3946-7208kHz___10-11.1s___tp,tp
2460541.642188_Tautenburg___3946-7208kHz___10-11.1s___tp,tp
2460218.384362_Tautenburg___3967-8034kHz___10-11.6s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2459834.624822_Tautenburg___4309-7148kHz___10-23.9s___tp,tp
2460190.655638_Tautenburg___4390-7309kHz___10-15.5s___tp,tp
2459843.676026_Tautenburg___4169-7692kHz___10-16.8s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2460190.655638_Tautenburg___4390-7309kHz___10-15.5s___tp,tp
2460190.655638_Tautenburg___4390-7309kHz___10-15.5s___tp,tp
2459834.624832_Tautenburg___3866-7228kHz___10-23.6s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2459843.676026_Tautenburg___4169-7692kHz___10-16.8s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2460190.665307_Tautenburg___4088-7491kHz___10-11.4s___tp,tp
2459834.624822_Tautenburg___4309-7148kHz___10-23.9s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2460190.665307_Tautenburg___4088-7491kHz___10-11.4s___tp,tp
2459834.624822_Tautenburg___4309-7148kHz___10-23.9s___tp,tp
2460190.665307_Tautenburg___4088-7491kHz___10-11.4s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2460218.384362_Tautenburg___3967-8034kHz___10-11.6s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2460190.665307_Tautenburg___4088-7491kHz___10-11.4s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2459843.676026_Tautenburg___4169-7692kHz___10-16.8s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2460541.642188_Tautenburg___3946-7208kHz___10-11.1s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2459843.676026_Tautenburg___4169-7692kHz___10-16.8s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2460190.655638_Tautenburg___4390-7309kHz___10-15.5s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2459843.676026_Tautenburg___4169-7692kHz___10-16.8s___tp,tp
2460190.655638_Tautenburg___4390-7309kHz___10-15.5s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2459834.624822_Tautenburg___4309-7148kHz___10-23.9s___tp,tp
2459834.624832_Tautenburg___3866-7228kHz___10-23.6s___tp,tp
2459834.624822_Tautenburg___4309-7148kHz___10-23.9s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2459843.676026_Tautenburg___4169-7692kHz___10-16.8s___tp,tp
2459843.676026_Tautenburg___4169-7692kHz___10-16.8s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2460190.655638_Tautenburg___4390-7309kHz___10-15.5s___tp,tp
2459834.624832_Tautenburg___3866-7228kHz___10-23.6s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2459834.624822_Tautenburg___4309-7148kHz___10-23.9s___tp,tp
2459834.624822_Tautenburg___4309-7148kHz___10-23.9s___tp,tp
2460541.642188_Tautenburg___3946-7208kHz___10-11.1s___tp,tp
2459834.624832_Tautenburg___3866-7228kHz___10-23.6s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2459834.624822_Tautenburg___4309-7148kHz___10-23.9s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2459843.676026_Tautenburg___4169-7692kHz___10-16.8s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2459834.624822_Tautenburg___4309-7148kHz___10-23.9s___tp,tp
2460190.655638_Tautenburg___4390-7309kHz___10-15.5s___tp,tp
2459834.624832_Tautenburg___3866-7228kHz___10-23.6s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2460190.665307_Tautenburg___4088-7491kHz___10-11.4s___tp,tp
2460218.384362_Tautenburg___3967-8034kHz___10-11.6s___tp,tp
2460218.384362_Tautenburg___3967-8034kHz___10-11.6s___tp,tp
2460190.665307_Tautenburg___4088-7491kHz___10-11.4s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2459834.624832_Tautenburg___3866-7228kHz___10-23.6s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2459834.624832_Tautenburg___3866-7228kHz___10-23.6s___tp,tp
2460190.665307_Tautenburg___4088-7491kHz___10-11.4s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2460541.642188_Tautenburg___3946-7208kHz___10-11.1s___tp,tp
2459834.624822_Tautenburg___4309-7148kHz___10-23.9s___tp,tp
2460190.655638_Tautenburg___4390-7309kHz___10-15.5s___tp,tp
2459843.676026_Tautenburg___4169-7692kHz___10-16.8s___tp,tp
2460190.655638_Tautenburg___4390-7309kHz___10-15.5s___tp,tp
2459835.653203_Tautenburg___4188-7772kHz___10-11.4s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2460190.665157_Tautenburg___3765-7389kHz___10-19.9s___tp,tp
2460540.577735_Tautenburg___3282-9383kHz___10-11.9s___tp,tp
2459834.624832_Tautenburg___3866-7228kHz___10-23.6s___tp,tp
2460190.663352_Tautenburg___3584-7651kHz___10-16.6s___tp,tp
2459834.624832_Tautenburg___3866-7228kHz___10-23.6s___tp,tp
2459843.676026_Tautenburg___4169-7692kHz___10-16.8s___tp,tp
2460541.642188_Tautenburg___3946-7208kHz___10-11.1s___tp,tp
