filename,juliandate,loc,low_freq,high_freq,start,end,species,species_eng,species_ger
2460241.714984_Tautenburg___6061-10470kHz___10-12.2s___st,2460241.714984,Tautenburg,6061.0,10470,10,12.2,st,Song Thrush/Singdrossel,
2460241.717229_Tautenburg___5699-10370kHz___10-11.2s___st,2460241.717229,Tautenburg,5699.0,10370,10,11.2,st,Song Thrush/Singdrossel,
2460241.719542_Tautenburg___5598-9403kHz___10-21.3s___b.,2460241.719542,Tautenburg,5598.0,9403,10,21.3,b.,Blackbird/Amsel,
2460242.287979_Tautenburg___5557-8678kHz___10-11.1s___re,2460242.287979,Tautenburg,5557.0,8678,10,11.1,re,Redwing/Rotdrossel,
2460242.307757_Tautenburg___201-6463kHz___10-88.1s___to,2460242.307757,Tautenburg,201.0,6463,10,88.1,to,Tawny Owl/Waldkauz,
2460242.388685_Tautenburg___6161-8597kHz___10-11.1s___re,2460242.388685,Tautenburg,6161.0,8597,10,11.1,re,Redwing/Rotdrossel,
2460242.402480_Tautenburg___5497-8819kHz___10-11s___st,2460242.40248,Tautenburg,5497.0,8819,10,11.0,st,Song Thrush/Singdrossel,
2460242.510414_Tautenburg___6221-9765kHz___10-11.4s___st,2460242.510414,Tautenburg,6221.0,9765,10,11.4,st,Song Thrush/Singdrossel,
2460242.638337_Tautenburg___5195-9584kHz___10-12s___re,2460242.638337,Tautenburg,5195.0,9584,10,12.0,re,Redwing/Rotdrossel,
2460242.709634_Tautenburg___5477-9282kHz___10-11.8s___b.,2460242.709634,Tautenburg,5477.0,9282,10,11.8,b.,Blackbird/Amsel,
2460242.709804_Tautenburg___5034-8779kHz___10-12s___b.,2460242.709804,Tautenburg,5034.0,8779,10,12.0,b.,Blackbird/Amsel,
2460242.711474_Tautenburg___6061-10430kHz___10-11.1s___st,2460242.711474,Tautenburg,6061.0,10430,10,11.1,st,Song Thrush/Singdrossel,
2460242.717422_Tautenburg___4993-8637kHz___10-11.3s___re,2460242.717422,Tautenburg,4993.0,8637,10,11.3,re,Redwing/Rotdrossel,
2460242.718541_Tautenburg___3444-6665kHz___10-20.2s___d.,2460242.718541,Tautenburg,3444.0,6665,10,20.2,d.,Dunnock/Heckenbraunelle,
2460242.720959_Tautenburg___6685-11598kHz___10-11.2s___st,2460242.720959,Tautenburg,6685.0,11598,10,11.2,st,Song Thrush/Singdrossel,
2460243.265261_Tautenburg___5759-9222kHz___10-11.3s___re,2460243.265261,Tautenburg,5759.0,9222,10,11.3,re,Redwing/Rotdrossel,
2460243.311987_Tautenburg___5376-8779kHz___10-11.9s___re,2460243.311987,Tautenburg,5376.0,8779,10,11.9,re,Redwing/Rotdrossel,
2460243.313908_Tautenburg___4772-8376kHz___10-11.5s___re,2460243.313908,Tautenburg,4772.0,8376,10,11.5,re,Redwing/Rotdrossel,
2460243.325273_Tautenburg___6181-9483kHz___10-11.4s___re,2460243.325273,Tautenburg,6181.0,9483,10,11.4,re,Redwing/Rotdrossel,
2460243.331581_Tautenburg___5900-8799kHz___10-11.4s___re,2460243.331581,Tautenburg,5900.0,8799,10,11.4,re,Redwing/Rotdrossel,
2460243.340724_Tautenburg___5839-8940kHz___10-11.2s___re,2460243.340724,Tautenburg,5839.0,8940,10,11.2,re,Redwing/Rotdrossel,
2460243.340744_Tautenburg___5014-9282kHz___10-11.7s___re,2460243.340744,Tautenburg,5014.0,9282,10,11.7,re,Redwing/Rotdrossel,
2460243.353589_Tautenburg___6121-8678kHz___10-11.6s___re,2460243.353589,Tautenburg,6121.0,8678,10,11.6,re,Redwing/Rotdrossel,
2460243.357115_Tautenburg___5396-8698kHz___10-11.4s___re,2460243.357115,Tautenburg,5396.0,8698,10,11.4,re,Redwing/Rotdrossel,
2460243.357136_Tautenburg___5859-9523kHz___10-11.1s___st,2460243.357136,Tautenburg,5859.0,9523,10,11.1,st,Song Thrush/Singdrossel,
2460243.360322_Tautenburg___5497-8920kHz___10-11.5s___re,2460243.360322,Tautenburg,5497.0,8920,10,11.5,re,Redwing/Rotdrossel,
2460243.384899_Tautenburg___6725-10712kHz___10-11.5s___st,2460243.384899,Tautenburg,6725.0,10712,10,11.5,st,Song Thrush/Singdrossel,
2460243.389937_Tautenburg___6081-8074kHz___10-10.9s___re,2460243.389937,Tautenburg,6081.0,8074,10,10.9,re,Redwing/Rotdrossel,
2460243.389946_Tautenburg___5376-8920kHz___10-11.6s___re,2460243.389946,Tautenburg,5376.0,8920,10,11.6,re,Redwing/Rotdrossel,
2460243.389995_Tautenburg___5356-8537kHz___10-11.7s___re,2460243.389995,Tautenburg,5356.0,8537,10,11.7,re,Redwing/Rotdrossel,
2460243.717915_Tautenburg___5436-8456kHz___10-11.5s___re,2460243.717915,Tautenburg,5436.0,8456,10,11.5,re,Redwing/Rotdrossel,
2460243.718768_Tautenburg___6141-9705kHz___10-11.1s___st,2460243.718768,Tautenburg,6141.0,9705,10,11.1,st,Song Thrush/Singdrossel,
2460243.719929_Tautenburg___6584-11014kHz___10-11.4s___st,2460243.719929,Tautenburg,6584.0,11014,10,11.4,st,Song Thrush/Singdrossel,
2460243.720852_Tautenburg___5899-10329kHz___10-12s___st,2460243.720852,Tautenburg,5899.0,10329,10,12.0,st,Song Thrush/Singdrossel,
2460243.720911_Tautenburg___5477-8799kHz___10-12.1s___re,2460243.720911,Tautenburg,5477.0,8799,10,12.1,re,Redwing/Rotdrossel,
2460243.721769_Tautenburg___5960-10007kHz___10-12s___st,2460243.721769,Tautenburg,5960.0,10007,10,12.0,st,Song Thrush/Singdrossel,
2460243.722239_Tautenburg___6886-11074kHz___10-12.2s___st,2460243.722239,Tautenburg,6886.0,11074,10,12.2,st,Song Thrush/Singdrossel,
2460243.724132_Tautenburg___7571-11215kHz___10-11.1s___st,2460243.724132,Tautenburg,7571.0,11215,10,11.1,st,Song Thrush/Singdrossel,
2460243.724484_Tautenburg___6363-8940kHz___10-11s___re,2460243.724484,Tautenburg,6363.0,8940,10,11.0,re,Redwing/Rotdrossel,
2460243.724723_Tautenburg___5417-8256kHz___10-11.5s___re,2460243.724723,Tautenburg,5417.0,8256,10,11.5,re,Redwing/Rotdrossel,
2460243.726444_Tautenburg___5678-8738kHz___10-11.1s___b.,2460243.726444,Tautenburg,5678.0,8738,10,11.1,b.,Blackbird/Amsel,
2460243.726486_Tautenburg___6202-9121kHz___10-11.5s___b.,2460243.726486,Tautenburg,6202.0,9121,10,11.5,b.,Blackbird/Amsel,
2460243.727027_Tautenburg___6564-9544kHz___10-10.8s___st,2460243.727027,Tautenburg,6564.0,9544,10,10.8,st,Song Thrush/Singdrossel,
2460243.727034_Tautenburg___6141-7953kHz___10-11s___re,2460243.727034,Tautenburg,6141.0,7953,10,11.0,re,Redwing/Rotdrossel,
2460243.727060_Tautenburg___6303-10692kHz___10-11.5s___st,2460243.72706,Tautenburg,6303.0,10692,10,11.5,st,Song Thrush/Singdrossel,
2460243.727279_Tautenburg___5416-8778kHz___10-11.3s___re,2460243.727279,Tautenburg,5416.0,8778,10,11.3,re,Redwing/Rotdrossel,
2460244.189496_Tautenburg___5658-8900kHz___10-11.6s___re,2460244.189496,Tautenburg,5658.0,8900,10,11.6,re,Redwing/Rotdrossel,
2460244.191149_Tautenburg___5497-11578kHz___10-11.6s___st,2460244.191149,Tautenburg,5497.0,11578,10,11.6,st,Song Thrush/Singdrossel,
2460244.201102_Tautenburg___262-4631kHz___10-457.7s___to,2460244.201102,Tautenburg,262.0,4631,10,457.7,to,Tawny Owl/Waldkauz,
2460244.212891_Tautenburg___6201-10349kHz___10-11.3s___st,2460244.212891,Tautenburg,6201.0,10349,10,11.3,st,Song Thrush/Singdrossel,
2460244.240596_Tautenburg___6584-10269kHz___10-11.5s___st,2460244.240596,Tautenburg,6584.0,10269,10,11.5,st,Song Thrush/Singdrossel,
2460244.242689_Tautenburg___6584-11839kHz___10-11.2s___st,2460244.242689,Tautenburg,6584.0,11839,10,11.2,st,Song Thrush/Singdrossel,
2460244.302633_Tautenburg___4974-9685kHz___10-12s___re,2460244.302633,Tautenburg,4974.0,9685,10,12.0,re,Redwing/Rotdrossel,
2460244.302681_Tautenburg___5074-9161kHz___10-15.8s___re,2460244.302681,Tautenburg,5074.0,9161,10,15.8,re,Redwing/Rotdrossel,
2460244.318714_Tautenburg___5819-8517kHz___10-10.9s___re,2460244.318714,Tautenburg,5819.0,8517,10,10.9,re,Redwing/Rotdrossel,
2460244.319024_Tautenburg___5396-9906kHz___10-12s___re,2460244.319024,Tautenburg,5396.0,9906,10,12.0,re,Redwing/Rotdrossel,
2460244.320248_Tautenburg___5557-8879kHz___10-11.4s___re,2460244.320248,Tautenburg,5557.0,8879,10,11.4,re,Redwing/Rotdrossel,
2460244.323259_Tautenburg___4974-8397kHz___10-12s___re,2460244.323259,Tautenburg,4974.0,8397,10,12.0,re,Redwing/Rotdrossel,
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,2460244.345574,Tautenburg,202.0,3061,10,14.3,eo,Eagle Owl/Uhu,
2460244.347015_Tautenburg___6141-10450kHz___10-11.1s___st,2460244.347015,Tautenburg,6141.0,10450,10,11.1,st,Song Thrush/Singdrossel,
2460244.361043_Tautenburg___6041-10048kHz___10-12.1s___st,2460244.361043,Tautenburg,6041.0,10048,10,12.1,st,Song Thrush/Singdrossel,
2460244.361051_Tautenburg___5698-11416kHz___10-16.4s___st,2460244.361051,Tautenburg,5698.0,11416,10,16.4,st,Song Thrush/Singdrossel,
2460244.361231_Tautenburg___6141-10631kHz___10-11.5s___st,2460244.361231,Tautenburg,6141.0,10631,10,11.5,st,Song Thrush/Singdrossel,
2460244.365467_Tautenburg___6021-10048kHz___10-11.1s___st,2460244.365467,Tautenburg,6021.0,10048,10,11.1,st,Song Thrush/Singdrossel,
2460244.373851_Tautenburg___5578-9101kHz___10-11.9s___re,2460244.373851,Tautenburg,5578.0,9101,10,11.9,re,Redwing/Rotdrossel,
2460244.393604_Tautenburg___5678-10289kHz___10-10.9s___st,2460244.393604,Tautenburg,5678.0,10289,10,10.9,st,Song Thrush/Singdrossel,
2460244.403158_Tautenburg___6282-8839kHz___10-12s___re,2460244.403158,Tautenburg,6282.0,8839,10,12.0,re,Redwing/Rotdrossel,
2460244.403350_Tautenburg___5316-8799kHz___10-11.8s___st,2460244.40335,Tautenburg,5316.0,8799,10,11.8,st,Song Thrush/Singdrossel,
2460244.403420_Tautenburg___5759-9101kHz___10-15.5s___st,2460244.40342,Tautenburg,5759.0,9101,10,15.5,st,Song Thrush/Singdrossel,
2460244.404773_Tautenburg___5517-9745kHz___10-11.4s___st,2460244.404773,Tautenburg,5517.0,9745,10,11.4,st,Song Thrush/Singdrossel,
2460244.407917_Tautenburg___5758-9584kHz___10-11.7s___st,2460244.407917,Tautenburg,5758.0,9584,10,11.7,st,Song Thrush/Singdrossel,
2460244.413249_Tautenburg___6021-8538kHz___10-11.5s___re,2460244.413249,Tautenburg,6021.0,8538,10,11.5,re,Redwing/Rotdrossel,
2460244.413513_Tautenburg___5779-8618kHz___10-11.7s___re,2460244.413513,Tautenburg,5779.0,8618,10,11.7,re,Redwing/Rotdrossel,
2460244.414189_Tautenburg___5718-8497kHz___10-11.7s___re,2460244.414189,Tautenburg,5718.0,8497,10,11.7,re,Redwing/Rotdrossel,
2460244.414528_Tautenburg___5436-8416kHz___10-11.5s___re,2460244.414528,Tautenburg,5436.0,8416,10,11.5,re,Redwing/Rotdrossel,
2460244.414971_Tautenburg___342-8718kHz___10-131.3s___to,2460244.414971,Tautenburg,342.0,8718,10,131.3,to,Tawny Owl/Waldkauz,
2460244.415867_Tautenburg___5135-8940kHz___10-12s___re,2460244.415867,Tautenburg,5135.0,8940,10,12.0,re,Redwing/Rotdrossel,
2460244.419133_Tautenburg___5517-9785kHz___10-11.8s___st,2460244.419133,Tautenburg,5517.0,9785,10,11.8,st,Song Thrush/Singdrossel,
2460244.420869_Tautenburg___6383-9403kHz___10-11.2s___re,2460244.420869,Tautenburg,6383.0,9403,10,11.2,re,Redwing/Rotdrossel,
2460244.421081_Tautenburg___5879-8597kHz___10-11.6s___re,2460244.421081,Tautenburg,5879.0,8597,10,11.6,re,Redwing/Rotdrossel,
2460244.421252_Tautenburg___5497-8316kHz___10-11.5s___re,2460244.421252,Tautenburg,5497.0,8316,10,11.5,re,Redwing/Rotdrossel,
2460244.425842_Tautenburg___5678-9564kHz___10-11.1s___st,2460244.425842,Tautenburg,5678.0,9564,10,11.1,st,Song Thrush/Singdrossel,
2460244.438848_Tautenburg___6664-11114kHz___10-11.6s___st,2460244.438848,Tautenburg,6664.0,11114,10,11.6,st,Song Thrush/Singdrossel,
2460244.446326_Tautenburg___6020-9000kHz___10-11.7s___re,2460244.446326,Tautenburg,6020.0,9000,10,11.7,re,Redwing/Rotdrossel,
2460244.463176_Tautenburg___5678-8839kHz___10-11.4s___re,2460244.463176,Tautenburg,5678.0,8839,10,11.4,re,Redwing/Rotdrossel,
2460244.466650_Tautenburg___5235-8577kHz___10-11.7s___re,2460244.46665,Tautenburg,5235.0,8577,10,11.7,re,Redwing/Rotdrossel,
2460244.471798_Tautenburg___5496-9342kHz___10-11.7s___st,2460244.471798,Tautenburg,5496.0,9342,10,11.7,st,Song Thrush/Singdrossel,
2460244.489977_Tautenburg___5517-8658kHz___10-11.4s___re,2460244.489977,Tautenburg,5517.0,8658,10,11.4,re,Redwing/Rotdrossel,
2460244.492555_Tautenburg___5457-8538kHz___10-16.4s___re,2460244.492555,Tautenburg,5457.0,8538,10,16.4,re,Redwing/Rotdrossel,
2460244.500171_Tautenburg___6463-10107kHz___10-11.3s___st,2460244.500171,Tautenburg,6463.0,10107,10,11.3,st,Song Thrush/Singdrossel,
2460244.505044_Tautenburg___6564-9826kHz___10-16.4s___st,2460244.505044,Tautenburg,6564.0,9826,10,16.4,st,Song Thrush/Singdrossel,
2460244.515664_Tautenburg___5981-9504kHz___10-11.7s___re,2460244.515664,Tautenburg,5981.0,9504,10,11.7,re,Redwing/Rotdrossel,
2460244.526617_Tautenburg___5578-8437kHz___10-11.7s___re,2460244.526617,Tautenburg,5578.0,8437,10,11.7,re,Redwing/Rotdrossel,
2460244.527588_Tautenburg___303-6464kHz___10-141s___to,2460244.527588,Tautenburg,303.0,6464,10,141.0,to,Tawny Owl/Waldkauz,
2460244.533253_Tautenburg___5799-8819kHz___10-11.1s___re,2460244.533253,Tautenburg,5799.0,8819,10,11.1,re,Redwing/Rotdrossel,
2460244.558170_Tautenburg___6141-9967kHz___10-11.4s___st,2460244.55817,Tautenburg,6141.0,9967,10,11.4,st,Song Thrush/Singdrossel,
2460244.568949_Tautenburg___5557-9262kHz___10-11.9s___re,2460244.568949,Tautenburg,5557.0,9262,10,11.9,re,Redwing/Rotdrossel,
2460244.727182_Tautenburg___5557-8899kHz___10-11.9s___re,2460244.727182,Tautenburg,5557.0,8899,10,11.9,re,Redwing/Rotdrossel,
2460244.727486_Tautenburg___4933-10631kHz___10-13.2s___b.,2460244.727486,Tautenburg,4933.0,10631,10,13.2,b.,Blackbird/Amsel,
2460245.322205_Tautenburg___5919-9221kHz___10-11.3s___re,2460245.322205,Tautenburg,5919.0,9221,10,11.3,re,Redwing/Rotdrossel,
2460246.365728_Tautenburg___5759-8840kHz___10-11.3s___re,2460246.365728,Tautenburg,5759.0,8840,10,11.3,re,Redwing/Rotdrossel,
2460246.374315_Tautenburg___6000-8537kHz___10-10.9s___re,2460246.374315,Tautenburg,6000.0,8537,10,10.9,re,Redwing/Rotdrossel,
2460246.459114_Tautenburg___6081-10047kHz___10-11.7s___st,2460246.459114,Tautenburg,6081.0,10047,10,11.7,st,Song Thrush/Singdrossel,
2460246.472144_Tautenburg___6201-8939kHz___10-11.6s___re,2460246.472144,Tautenburg,6201.0,8939,10,11.6,re,Redwing/Rotdrossel,
2460246.476696_Tautenburg___5718-9040kHz___10-11.2s___re,2460246.476696,Tautenburg,5718.0,9040,10,11.2,re,Redwing/Rotdrossel,
2460246.679867_Tautenburg___4812-7792kHz___10-11.3s___re,2460246.679867,Tautenburg,4812.0,7792,10,11.3,re,Redwing/Rotdrossel,
2460246.720634_Tautenburg___5517-8779kHz___10-11.5s___re,2460246.720634,Tautenburg,5517.0,8779,10,11.5,re,Redwing/Rotdrossel,
2460246.725710_Tautenburg___5940-8920kHz___10-11.4s___re,2460246.72571,Tautenburg,5940.0,8920,10,11.4,re,Redwing/Rotdrossel,
2460247.524364_Tautenburg___283-4994kHz___10-312.2s___to,2460247.524364,Tautenburg,283.0,4994,10,312.2,to,Tawny Owl/Waldkauz,
2460247.691095_Tautenburg___5558-9363kHz___10-11.7s___re,2460247.691095,Tautenburg,5558.0,9363,10,11.7,re,Redwing/Rotdrossel,
2460247.717686_Tautenburg___5396-10007kHz___10-18s___re,2460247.717686,Tautenburg,5396.0,10007,10,18.0,re,Redwing/Rotdrossel,
2460247.721287_Tautenburg___5839-9403kHz___10-12.2s___re,2460247.721287,Tautenburg,5839.0,9403,10,12.2,re,Redwing/Rotdrossel,
2460247.721349_Tautenburg___4913-9222kHz___10-13.8s___re,2460247.721349,Tautenburg,4913.0,9222,10,13.8,re,Redwing/Rotdrossel,
2460247.721502_Tautenburg___4570-8758kHz___10-13.3s___re,2460247.721502,Tautenburg,4570.0,8758,10,13.3,re,Redwing/Rotdrossel,
2460247.723444_Tautenburg___5658-9000kHz___10-11.7s___re,2460247.723444,Tautenburg,5658.0,9000,10,11.7,re,Redwing/Rotdrossel,
2460247.727305_Tautenburg___5699-9464kHz___10-17s___b.,2460247.727305,Tautenburg,5699.0,9464,10,17.0,b.,Blackbird/Amsel,
2460247.727400_Tautenburg___6081-9504kHz___10-11.4s___b.,2460247.7274,Tautenburg,6081.0,9504,10,11.4,b.,Blackbird/Amsel,
2460247.727728_Tautenburg___5557-9141kHz___10-21.5s___b.,2460247.727728,Tautenburg,5557.0,9141,10,21.5,b.,Blackbird/Amsel,
2460247.727966_Tautenburg___5638-8638kHz___10-18.8s___b.,2460247.727966,Tautenburg,5638.0,8638,10,18.8,b.,Blackbird/Amsel,
2460247.728148_Tautenburg___5899-8939kHz___10-12s___b.,2460247.728148,Tautenburg,5899.0,8939,10,12.0,b.,Blackbird/Amsel,
2460248.184001_Tautenburg___6201-9161kHz___10-11.8s___re,2460248.184001,Tautenburg,6201.0,9161,10,11.8,re,Redwing/Rotdrossel,
2460248.184012_Tautenburg___6805-8859kHz___10-11.3s___re,2460248.184012,Tautenburg,6805.0,8859,10,11.3,re,Redwing/Rotdrossel,
2460248.184318_Tautenburg___5718-8436kHz___10-11.5s___re,2460248.184318,Tautenburg,5718.0,8436,10,11.5,re,Redwing/Rotdrossel,
2460248.184345_Tautenburg___5457-8256kHz___10-11.9s___re,2460248.184345,Tautenburg,5457.0,8256,10,11.9,re,Redwing/Rotdrossel,
2460248.184363_Tautenburg___6303-9222kHz___10-11.1s___re,2460248.184363,Tautenburg,6303.0,9222,10,11.1,re,Redwing/Rotdrossel,
2460248.184382_Tautenburg___5497-8779kHz___10-12.1s___re,2460248.184382,Tautenburg,5497.0,8779,10,12.1,re,Redwing/Rotdrossel,
2460248.184454_Tautenburg___5134-8094kHz___10-11.9s___re,2460248.184454,Tautenburg,5134.0,8094,10,11.9,re,Redwing/Rotdrossel,
2460248.184531_Tautenburg___5900-8517kHz___10-11.6s___re,2460248.184531,Tautenburg,5900.0,8517,10,11.6,re,Redwing/Rotdrossel,
2460248.209918_Tautenburg___5034-8678kHz___10-12.1s___re,2460248.209918,Tautenburg,5034.0,8678,10,12.1,re,Redwing/Rotdrossel,
2460248.210546_Tautenburg___5537-8537kHz___10-13.3s___re,2460248.210546,Tautenburg,5537.0,8537,10,13.3,re,Redwing/Rotdrossel,
2460248.225976_Tautenburg___5316-8799kHz___10-12.1s___re,2460248.225976,Tautenburg,5316.0,8799,10,12.1,re,Redwing/Rotdrossel,
2460248.226038_Tautenburg___5336-8497kHz___10-12s___re,2460248.226038,Tautenburg,5336.0,8497,10,12.0,re,Redwing/Rotdrossel,
2460248.226836_Tautenburg___5396-8456kHz___10-11.5s___re,2460248.226836,Tautenburg,5396.0,8456,10,11.5,re,Redwing/Rotdrossel,
2460248.234958_Tautenburg___6242-9383kHz___10-11.6s___st,2460248.234958,Tautenburg,6242.0,9383,10,11.6,st,Song Thrush/Singdrossel,
2460248.241111_Tautenburg___5255-8919kHz___10-11.4s___re,2460248.241111,Tautenburg,5255.0,8919,10,11.4,re,Redwing/Rotdrossel,
2460248.242333_Tautenburg___5638-8255kHz___10-11.5s___re,2460248.242333,Tautenburg,5638.0,8255,10,11.5,re,Redwing/Rotdrossel,
2460248.242363_Tautenburg___6000-8678kHz___10-11.5s___re,2460248.242363,Tautenburg,6000.0,8678,10,11.5,re,Redwing/Rotdrossel,
2460248.249553_Tautenburg___5457-8014kHz___10-11s___re,2460248.249553,Tautenburg,5457.0,8014,10,11.0,re,Redwing/Rotdrossel,
2460248.251009_Tautenburg___5457-8860kHz___10-11.1s___re,2460248.251009,Tautenburg,5457.0,8860,10,11.1,re,Redwing/Rotdrossel,
2460248.279884_Tautenburg___6463-9805kHz___10-11.7s___re,2460248.279884,Tautenburg,6463.0,9805,10,11.7,re,Redwing/Rotdrossel,
2460248.313557_Tautenburg___5477-8296kHz___10-11.7s___re,2460248.313557,Tautenburg,5477.0,8296,10,11.7,re,Redwing/Rotdrossel,
2460248.364023_Tautenburg___6001-8598kHz___10-12s___re,2460248.364023,Tautenburg,6001.0,8598,10,12.0,re,Redwing/Rotdrossel,
2460248.364160_Tautenburg___5618-8678kHz___10-11.6s___re,2460248.36416,Tautenburg,5618.0,8678,10,11.6,re,Redwing/Rotdrossel,
2460248.366082_Tautenburg___5336-9222kHz___10-11.4s___re,2460248.366082,Tautenburg,5336.0,9222,10,11.4,re,Redwing/Rotdrossel,
2460248.367151_Tautenburg___5860-9001kHz___10-10.8s___re,2460248.367151,Tautenburg,5860.0,9001,10,10.8,re,Redwing/Rotdrossel,
2460248.367206_Tautenburg___5174-9020kHz___10-14.1s___re,2460248.367206,Tautenburg,5174.0,9020,10,14.1,re,Redwing/Rotdrossel,
2460248.375026_Tautenburg___5497-9161kHz___10-11.9s___re,2460248.375026,Tautenburg,5497.0,9161,10,11.9,re,Redwing/Rotdrossel,
2460248.393956_Tautenburg___6826-9282kHz___10-11.2s___re,2460248.393956,Tautenburg,6826.0,9282,10,11.2,re,Redwing/Rotdrossel,
2460248.398131_Tautenburg___6262-8759kHz___10-11.8s___re,2460248.398131,Tautenburg,6262.0,8759,10,11.8,re,Redwing/Rotdrossel,
2460248.400582_Tautenburg___6142-9041kHz___10-11.5s___re,2460248.400582,Tautenburg,6142.0,9041,10,11.5,re,Redwing/Rotdrossel,
2460248.402198_Tautenburg___5538-9021kHz___10-13.4s___re,2460248.402198,Tautenburg,5538.0,9021,10,13.4,re,Redwing/Rotdrossel,
2460248.402268_Tautenburg___5658-8235kHz___10-17.2s___re,2460248.402268,Tautenburg,5658.0,8235,10,17.2,re,Redwing/Rotdrossel,
2460248.402483_Tautenburg___5819-8940kHz___10-12.1s___re,2460248.402483,Tautenburg,5819.0,8940,10,12.1,re,Redwing/Rotdrossel,
2460248.403928_Tautenburg___6242-8638kHz___10-11.3s___re,2460248.403928,Tautenburg,6242.0,8638,10,11.3,re,Redwing/Rotdrossel,
2460248.405557_Tautenburg___5920-8719kHz___10-11.2s___re,2460248.405557,Tautenburg,5920.0,8719,10,11.2,re,Redwing/Rotdrossel,
2460248.407206_Tautenburg___5759-8517kHz___10-11.3s___st,2460248.407206,Tautenburg,5759.0,8517,10,11.3,st,Song Thrush/Singdrossel,
2460248.407251_Tautenburg___6484-8699kHz___10-11s___re,2460248.407251,Tautenburg,6484.0,8699,10,11.0,re,Redwing/Rotdrossel,
2460248.407256_Tautenburg___5658-7249kHz___10-11.3s___re,2460248.407256,Tautenburg,5658.0,7249,10,11.3,re,Redwing/Rotdrossel,
2460248.407360_Tautenburg___5819-9000kHz___10-11.3s___re,2460248.40736,Tautenburg,5819.0,9000,10,11.3,re,Redwing/Rotdrossel,
2460248.409067_Tautenburg___5618-8417kHz___10-11.6s___re,2460248.409067,Tautenburg,5618.0,8417,10,11.6,re,Redwing/Rotdrossel,
2460248.410608_Tautenburg___6081-9141kHz___10-11.5s___re,2460248.410608,Tautenburg,6081.0,9141,10,11.5,re,Redwing/Rotdrossel,
2460248.410659_Tautenburg___5617-8617kHz___10-11.1s___re,2460248.410659,Tautenburg,5617.0,8617,10,11.1,re,Redwing/Rotdrossel,
2460248.412980_Tautenburg___5759-8296kHz___10-13.5s___re,2460248.41298,Tautenburg,5759.0,8296,10,13.5,re,Redwing/Rotdrossel,
2460248.413320_Tautenburg___6001-8860kHz___10-11.4s___re,2460248.41332,Tautenburg,6001.0,8860,10,11.4,re,Redwing/Rotdrossel,
2460248.414550_Tautenburg___5235-7913kHz___10-11.5s___re,2460248.41455,Tautenburg,5235.0,7913,10,11.5,re,Redwing/Rotdrossel,
2460248.417472_Tautenburg___5034-8255kHz___10-11.3s___re,2460248.417472,Tautenburg,5034.0,8255,10,11.3,re,Redwing/Rotdrossel,
2460248.431242_Tautenburg___5980-9061kHz___10-11.8s___re,2460248.431242,Tautenburg,5980.0,9061,10,11.8,re,Redwing/Rotdrossel,
2460248.431484_Tautenburg___5637-8577kHz___10-11.7s___re,2460248.431484,Tautenburg,5637.0,8577,10,11.7,re,Redwing/Rotdrossel,
2460248.432020_Tautenburg___5799-8759kHz___10-11.5s___re,2460248.43202,Tautenburg,5799.0,8759,10,11.5,re,Redwing/Rotdrossel,
